RB1807 螺纹1807 1分钟线 不复权
      日期	    时间	    开盘	    最高	    最低	    收盘	    成交量	    持仓量	    结算价
2017/07/18,1348,3241,3241,3241,3241,0,6,0
2017/07/18,1349,3241,3241,3241,3241,0,6,0
2017/07/18,1350,3215,3215,3213,3213,4,10,0
2017/07/18,1351,3213,3213,3213,3213,0,10,0
2017/07/18,1352,3213,3213,3213,3213,0,10,0
2017/07/18,1353,3213,3213,3213,3213,0,10,0
2017/07/18,1354,3213,3213,3213,3213,0,10,0
2017/07/18,1355,3213,3213,3213,3213,0,10,0
2017/07/18,1356,3210,3210,3210,3210,2,12,0
2017/07/18,1357,3205,3205,3205,3205,2,14,0
2017/07/18,1358,3205,3205,3205,3205,0,14,0
2017/07/18,1359,3205,3205,3205,3205,0,14,0
2017/07/18,1400,3205,3205,3205,3205,0,14,0
2017/07/18,1401,3205,3205,3205,3205,0,14,0
2017/07/18,1402,3205,3205,3205,3205,0,14,0
2017/07/18,1403,3205,3205,3205,3205,0,14,0
2017/07/18,1404,3205,3205,3205,3205,0,14,0
2017/07/18,1405,3205,3205,3205,3205,0,14,0
2017/07/18,1406,3205,3205,3205,3205,0,14,0
2017/07/18,1407,3205,3205,3205,3205,0,14,0
2017/07/18,1408,3205,3205,3205,3205,0,14,0
2017/07/18,1409,3205,3205,3205,3205,0,14,0
2017/07/18,1410,3205,3205,3205,3205,0,14,0
2017/07/18,1411,3205,3205,3205,3205,0,14,0
2017/07/18,1412,3205,3205,3205,3205,0,14,0
2017/07/18,1413,3205,3205,3205,3205,0,14,0
2017/07/18,1414,3205,3205,3205,3205,0,14,0
2017/07/18,1415,3200,3200,3200,3200,2,16,0
2017/07/18,1416,3200,3200,3200,3200,0,16,0
2017/07/18,1417,3200,3200,3200,3200,0,16,0
2017/07/18,1418,3200,3200,3200,3200,0,16,0
2017/07/18,1419,3200,3200,3200,3200,0,16,0
2017/07/18,1420,3200,3200,3200,3200,0,16,0
2017/07/18,1421,3200,3200,3200,3200,0,16,0
2017/07/18,1422,3200,3200,3200,3200,0,16,0
2017/07/18,1423,3200,3200,3200,3200,0,16,0
2017/07/18,1424,3200,3200,3200,3200,0,16,0
2017/07/18,1425,3200,3200,3200,3200,0,16,0
2017/07/18,1426,3200,3200,3200,3200,0,16,0
2017/07/18,1427,3200,3200,3200,3200,0,16,0
2017/07/18,1428,3200,3200,3200,3200,0,16,0
2017/07/18,1429,3200,3200,3200,3200,0,16,0
2017/07/18,1430,3200,3200,3200,3200,0,16,0
2017/07/18,1431,3200,3200,3200,3200,0,16,0
2017/07/18,1432,3200,3200,3200,3200,0,16,0
2017/07/18,1433,3200,3200,3200,3200,0,16,0
2017/07/18,1434,3200,3200,3200,3200,0,16,0
2017/07/18,1435,3200,3200,3200,3200,0,16,0
2017/07/18,1436,3200,3200,3200,3200,0,16,0
2017/07/18,1437,3200,3200,3200,3200,0,16,0
2017/07/18,1438,3200,3200,3200,3200,0,16,0
2017/07/18,1439,3200,3200,3200,3200,0,16,0
2017/07/18,1440,3215,3215,3215,3215,2,18,0
2017/07/18,1441,3215,3215,3215,3215,2,20,0
2017/07/18,1442,3215,3215,3215,3215,0,20,0
2017/07/18,1443,3215,3215,3215,3215,0,20,0
2017/07/18,1444,3215,3215,3215,3215,0,20,0
2017/07/18,1445,3215,3215,3215,3215,0,20,0
2017/07/18,1446,3215,3215,3215,3215,0,20,0
2017/07/18,1447,3215,3215,3215,3215,0,20,0
2017/07/18,1448,3215,3215,3215,3215,0,20,0
2017/07/18,1449,3215,3215,3215,3215,0,20,0
2017/07/18,1450,3215,3215,3215,3215,0,20,0
2017/07/18,1451,3215,3215,3215,3215,0,20,0
2017/07/18,1452,3215,3215,3215,3215,0,20,0
2017/07/18,1453,3215,3215,3215,3215,0,20,0
2017/07/18,1454,3215,3215,3215,3215,0,20,0
2017/07/18,1455,3215,3215,3215,3215,0,20,0
2017/07/18,1456,3215,3215,3215,3215,0,20,0
2017/07/18,1457,3215,3215,3215,3215,0,20,0
2017/07/18,1458,3215,3215,3215,3215,0,20,0
2017/07/18,1459,3215,3215,3215,3215,0,20,0
2017/07/18,1500,3215,3215,3215,3215,0,20,0
2017/07/19,2101,3221,3221,3221,3221,0,20,0
2017/07/19,2102,3221,3221,3221,3221,0,20,0
2017/07/19,2103,3221,3221,3221,3221,0,20,0
2017/07/19,2104,3221,3221,3221,3221,0,20,0
2017/07/19,2105,3221,3221,3221,3221,0,20,0
2017/07/19,2106,3221,3221,3221,3221,0,20,0
2017/07/19,2107,3221,3221,3221,3221,0,20,0
2017/07/19,2108,3221,3221,3221,3221,0,20,0
2017/07/19,2109,3221,3221,3221,3221,0,20,0
2017/07/19,2110,3221,3221,3221,3221,0,20,0
2017/07/19,2111,3221,3221,3221,3221,0,20,0
2017/07/19,2112,3221,3221,3221,3221,0,20,0
2017/07/19,2113,3221,3221,3221,3221,0,20,0
2017/07/19,2114,3221,3221,3221,3221,0,20,0
2017/07/19,2115,3221,3221,3221,3221,0,20,0
2017/07/19,2116,3221,3221,3221,3221,0,20,0
2017/07/19,2117,3221,3221,3221,3221,0,20,0
2017/07/19,2118,3221,3221,3221,3221,0,20,0
2017/07/19,2119,3221,3221,3221,3221,0,20,0
2017/07/19,2120,3221,3221,3221,3221,0,20,0
2017/07/19,2121,3221,3221,3221,3221,0,20,0
2017/07/19,2122,3221,3221,3221,3221,0,20,0
2017/07/19,2123,3221,3221,3221,3221,0,20,0
2017/07/19,2124,3221,3221,3221,3221,0,20,0
2017/07/19,2125,3221,3221,3221,3221,0,20,0
2017/07/19,2126,3221,3221,3221,3221,0,20,0
2017/07/19,2127,3221,3221,3221,3221,0,20,0
2017/07/19,2128,3221,3221,3221,3221,0,20,0
2017/07/19,2129,3221,3221,3221,3221,0,20,0
2017/07/19,2130,3221,3221,3221,3221,0,20,0
2017/07/19,2131,3221,3221,3221,3221,0,20,0
2017/07/19,2132,3221,3221,3221,3221,0,20,0
2017/07/19,2133,3221,3221,3221,3221,0,20,0
2017/07/19,2134,3221,3221,3221,3221,0,20,0
2017/07/19,2135,3221,3221,3221,3221,0,20,0
2017/07/19,2136,3221,3221,3221,3221,0,20,0
2017/07/19,2137,3221,3221,3221,3221,0,20,0
2017/07/19,2138,3221,3221,3221,3221,0,20,0
2017/07/19,2139,3221,3221,3221,3221,0,20,0
2017/07/19,2140,3221,3221,3221,3221,0,20,0
2017/07/19,2141,3221,3221,3221,3221,0,20,0
2017/07/19,2142,3221,3221,3221,3221,0,20,0
2017/07/19,2143,3221,3221,3221,3221,0,20,0
2017/07/19,2144,3221,3221,3221,3221,0,20,0
2017/07/19,2145,3221,3221,3221,3221,0,20,0
2017/07/19,2146,3221,3221,3221,3221,0,20,0
2017/07/19,2147,3221,3221,3221,3221,0,20,0
2017/07/19,2148,3221,3221,3221,3221,0,20,0
2017/07/19,2149,3221,3221,3221,3221,0,20,0
2017/07/19,2150,3221,3221,3221,3221,0,20,0
2017/07/19,2151,3221,3221,3221,3221,0,20,0
2017/07/19,2152,3221,3221,3221,3221,0,20,0
2017/07/19,2153,3221,3221,3221,3221,0,20,0
2017/07/19,2154,3221,3221,3221,3221,0,20,0
2017/07/19,2155,3221,3221,3221,3221,0,20,0
2017/07/19,2156,3221,3221,3221,3221,0,20,0
2017/07/19,2157,3221,3221,3221,3221,0,20,0
2017/07/19,2158,3221,3221,3221,3221,0,20,0
2017/07/19,2159,3221,3221,3221,3221,0,20,0
2017/07/19,2200,3221,3221,3221,3221,0,20,0
2017/07/19,2201,3221,3221,3221,3221,0,20,0
